comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
Talagante;13601;Región Metropolitana de Santiago;84151;26893;1444697,649239579;820914,427657755;370867,249618860;547693,418138549;3,12940170304540;48,6786867599569;3,25419254080988;11,51954302232610;37,4304642844411;351574,850946513;516503,618913909;557782,900712625;484018,947368421;565216,412171811;342577,185119606;NA;NA;3,90123706194816;2,21417451961355;0,05178785754179986;0,07242932347803353;0,08204299414148376;0,1924041306698673;0,3020166129933096;0,02688025097740966;0,0857030813656403;0,000000000000000000;0,03386769022352676;0,02076029993701798;0,04455086689403572;0,791291844422526;0,10256562607693313;0,17278463714037862;0,2423738279996673;0,1366828677021069;0,10935104752171691;0,2996755831778589;0,403453316062792;0,2840964456750366;0,419769224370477;0,01052869246948937;0,01775379971717508;0,5770274792696984;0,4199605845387275;0,4550254713122374;0,215297661101401860;0,402707024132674;0,7586360763023835;0,1258320008924255;0,01052318447179564;0,776819246644108;0,14356895846502807;0,01245677313799130;0,15108020674524969;0,4920983155467966;0,4976016063659688;0,5614100323504257;0,0803926672368274;0,02588034060908043
Talca;7101;Región del Maule;240271;89739;1237079,338069290;806347,079664360;413748,609389452;550458,179554040;2,67782123714327;74,3230016313214;2,80548033742297;12,15690396803176;37,8377124163965;379888,843763917;631300,283120482;676114,171017093;376834,391091798;663599,332523289;374028,632689754;NA;NA;5,73572757428071;3,10614264726080;0,02309891747235414;0,06900957668632503;0,05725618156165330;0,1096345376678833;0,3511118695140071;0,03520607980155741;0,1025883273470373;0,002913376978495116;0,00752899850585381;0,01425473735906539;0,01538263044645421;0,840800595993691;0,10503972597608534;0,15636926637005713;0,2352551910134806;0,2080817077383454;0,12491728090364630;0,2668903030328255;0,374818434184733;0,2524857348577231;0,376583108240279;0,01713065663355128;0,02411443744771529;0,5147148954189371;0,2837896566710126;0,3668304750442951;0,037831934833238615;0,397931779939603;0,6110163919811898;0,2503816623764473;0,02015845953264467;0,898449949297407;0,07456067038857130;0,03975974771281160;0,13554864663078484;0,5475768617880743;0,5988700564971752;0,5905904901993559;0,0984856082639655;0,01009594490689667
Talcahuano;8110;Región del Biobío;158155;55341;1264967,862326304;716499,990549502;350878,367955042;502218,041000343;2,85761009016823;58,2286652078775;2,90166422724562;11,95906734224945;41,2880844740919;354441,498580506;623700,217026839;635938,659584362;415628,265235722;646699,582223954;343178,949675951;NA;NA;5,42521576934020;2,98380070184313;0,06162309127122127;0,01501691378710758;0,04926180013278113;0,1144699819797035;0,4374000189687332;0,04126331763143751;0,0562170023078625;0,000562739085074768;0,00603838007018431;0,00988903291075211;0,01418861243716607;0,846125636242926;0,09241566817362713;0,14523726723783631;0,2590939268439190;0,2145932787455344;0,12444753564541115;0,2082640447662104;0,312048307040561;0,2052733078309253;0,329151781480193;0,01669248522019538;0,03346084537320983;0,5280894815778536;0,3038615131638387;0,3438499485011113;0,003017654180444878;0,516741656276540;0,6868325472976636;0,1689163549628666;0,03782006107587503;0,870403498310475;0,07526065665600550;0,02520735078874614;0,05805822084891853;0,5706076868867567;0,5181872391174717;0,5936105238430820;0,1372400209609512;0,02887551724761027
Taltal;2104;Región de Antofagasta;13896;5213;1076693,247458277;652621,731824285;310149,080759639;446848,868405908;2,66852100517936;20,0000000000000;2,66852100517936;10,48068064303845;37,0969343696028;324888,174798503;616556,776773909;666205,240508806;370544,885177453;743388,981636060;313611,101683938;NA;NA;4,18429763960852;2,31778929188256;0,06966033390903857;0,08297351755900979;0,17436672423719055;0,1577432354634427;0,3870178468624064;0,04166666666666666;0,1446459412780656;0,000000000000000000;0,01029073114565343;0,01971790443293034;0,01029073114565343;0,881260794473230;0,07246689694876224;0,21257915947035119;0,3370754173862982;0,0890184225676454;0,07534542314335060;0,1686816350028785;0,292386298215314;0,1849453080023028;0,301525618883132;0,00856361542890040;0,02842544617156016;0,5148666794552081;0,3053903702282755;0,4436984461922118;0,102052560905428732;0,433723383848072;0,4233646652599271;0,1478994820640706;0,09764051409936697;0,654133896029158;0,23460579320928449;0,00575484366008057;0,01304431229618262;0,6032994436984462;0,5906387876462690;0,6201803184346826;0,1381162478419336;0,21503932476501056
Temuco;9101;Región de La Araucanía;307057;113775;1248778,377121512;784345,230331795;399550,674840694;552749,617552186;2,69777191825972;72,3031887088343;2,73383432212700;12,24671381972031;38,1817252171421;374301,559635507;624551,749458677;661002,828387039;378288,860409588;680866,655622870;361887,310121574;NA;NA;5,91636450117445;3,20015898302986;0,25284881960026967;0,03079558518450972;0,09447431584363815;0,1420615716300231;0,3560544133499643;0,04857404325581244;0,1080255457455782;0,000462454853659093;0,01438495132825502;0,01502652601959897;0,02052713339868494;0,842592743366867;0,10568396095838883;0,15341451261492167;0,2319308792829996;0,2160250376965840;0,12496376894192283;0,2383661665423684;0,350110891463149;0,2402159859570047;0,371048372126348;0,01635526954278847;0,02717085101463246;0,5425005493298176;0,2702614809931883;0,3783695891012964;0,077169852779608875;0,399270490002197;0,6516370028565150;0,2216567787299495;0,04503625576796309;0,802680729509998;0,10184135354867062;0,04285651505163700;0,07736321687541199;0,5567303889255109;0,5843287189628653;0,6039991210722918;0,1196484289167216;0,06270270270270270
Teno;7308;Región del Maule;31483;12408;949528,919809800;423726,216795616;260881,154335912;439000,183188266;2,53554158607350;NA;2,53554158607350;8,65617813889315;42,6508274306769;281252,653622590;412518,100242221;385780,550153982;221005,416384563;412051,329354314;278958,835117365;NA;NA;4,43906235111012;2,46170949401264;0,01324524346472700;0,00336689642029032;0,03748054505606200;0,2314900104818473;0,4515135152304418;0,01054537369373948;0,0572690023187117;0,000000000000000000;0,00000000000000000;0,00276339611854016;0,00000000000000000;0,925674173363403;0,01893085157068894;0,39576914525299367;0,4806721087571070;0,0460883651494457;0,03779817679382524;0,3009560715306673;0,337610774068545;0,3362449575961630;0,429851030714989;0,02709398723120414;0,04691420766763015;0,3824951644100580;0,2152643455834945;0,3427627337201805;0,682140554480979988;0,541424887169568;0,7352514506769826;0,0505319148936170;0,00902643455834945;0,895067698259188;0,09590586718246293;0,00000000000000000;0,00000000000000000;0,6856060606060606;0,7222759509993553;0,7937620889748549;0,2012411347517730;0,05399742101869762
Teodoro Schmidt;9117;Región de La Araucanía;15766;5407;713154,483077492;323937,245977437;135976,565008323;305826,565748104;2,91899389680044;88,8821752265861;2,91899389680044;8,74546912590217;42,2625903843714;176913,523087657;376245,935168961;310521,451773050;212936,802973978;457987,590486039;157737,161867309;NA;NA;3,17651909171635;1,85963465685653;0,53215780794113920;0,01160725612076621;0,21394139287073449;0,2351896486109349;0,5117975390079919;0,02676645946974502;0,1035138906507675;0,000000000000000000;0,00437650640619054;0,02302422935430674;0,00437650640619054;0,946593936318660;0,00830901940885450;0,38741595839147530;0,4859190663453000;0,0414816694151973;0,04687301788659140;0,2160345046302169;0,241659266776608;0,2963338830394520;0,345997716605353;0,01293923633134593;0,01706203222123557;0,3414092842611430;0,3582393194007767;0,3796929905677825;0,621601627519881683;0,586092102829665;0,6730164601442574;0,0495653782134270;0,10227482892546699;0,785648233771038;0,05085999630109118;0,14555206214166821;0,01183650823007213;0,8699833549103014;0,9143702607730719;0,9006842981320511;0,0643610135010172;0,18624005918254116
Tierra Amarilla;3103;Región de Atacama;14413;4707;1188065,824304228;772158,919694073;348480,706182282;484748,278308902;3,05693647758657;36,4772727272727;3,21117484597408;10,19695852534562;34,6999236800111;313823,680219247;585589,729523455;627588,976219197;251375,698324022;628964,185564304;303572,484770693;NA;NA;4,54596544785957;2,50898494414764;0,24686047318393117;0,05321584680496774;0,06022340942204954;0,3576632207035315;0,3179768264760980;0,06521889960452369;0,0971345313258864;0,000000000000000000;0,00416290848539513;0,00700756261708180;0,01748421563865954;0,898702560188719;0,06008464580586970;0,22361756747380837;0,3140914452230625;0,0625823908971068;0,04801221119822383;0,2077291334212170;0,336154860195657;0,1961423714702005;0,352459585096788;0,01436203427461320;0,02483868729619094;0,5462077756532824;0,4028043339706819;0,4746122795835989;0,343743360951773935;0,394518801784576;0,5408965370724453;0,0837051200339919;0,22902060760569365;0,649033354578288;0,10325047801147227;0,11026131293817719;0,10155088166560441;0,6008073082642872;0,5982579137454854;0,5748884639898024;0,1984278733800722;0,11302315700021245
Tiltil;13303;Región Metropolitana de Santiago;22112;8782;1065950,059439763;545718,543839672;281847,706558870;476290,299931678;2,51628330676384;54,0531561461794;2,58619904349806;9,55063222738571;43,5427369753980;318680,884542330;554543,721508496;520973,713571661;216057,663125948;618848,824188130;318680,884542330;NA;NA;3,34049384949349;1,92017908827786;0,00379884225759768;0,03084298118668596;0,10397069464544138;0,2946816208393632;0,4205861070911722;0,05874638205499277;0,0871020260492041;0,000000000000000000;0,01080861070911722;0,00922575976845152;0,02066751085383502;0,886939218523878;0,06204775687409551;0,33719247467438496;0,4133049927641100;0,1062771345875543;0,03929992764109985;0,2103382778581765;0,298435238784371;0,2707579594790159;0,387255788712012;0,01487879884225760;0,02980282199710564;0,4940787975404236;0,1810521521293555;0,3408107492598497;0,345934866772944660;0,561147802322933;0,7005237986791164;0,0257344568435436;0,02334320200409929;0,839330448644956;0,10305169665224323;0,00000000000000000;0,00000000000000000;0,6065816442723753;0,6662491459804145;0,7213618765657026;0,0669551355044409;0,22136187656570258
Timaukel;12303;Región de Magallanes y de la Antártica Chilena;265;120;1709803,291666667;1498555,533333333;779723,158333333;878524,666666667;2,20833333333333;NA;2,34166666666667;12,20093457943925;34,9584905660377;699502,120754717;867272,727272727;1055048,436046512;NA;794936,708860760;699502,120754717;NA;NA;6,56603773584906;3,43018867924528;0,26415094339622641;0,06037735849056604;0,00000000000000000;0,0490566037735849;0,1320754716981132;0,00000000000000000;0,0792452830188679;0,000000000000000000;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,973584905660377;0,02641509433962264;0,13962264150943396;0,1660377358490566;0,2490566037735849;0,02641509433962264;0,1471698113207547;0,430188679245283;0,1169811320754717;0,403773584905660;0,00000000000000000;0,00000000000000000;0,4250000000000000;0,0583333333333333;0,4250000000000000;1,000000000000000000;0,183333333333333;0,0583333333333333;0,2000000000000000;0,00000000000000000;1,000000000000000;0,00000000000000000;0,00000000000000000;0,00000000000000000;0,3083333333333333;0,4500000000000000;0,2500000000000000;0,1333333333333333;0,05833333333333333
Tirúa;8207;Región del Biobío;11074;3904;822165,187500000;514745,139344262;226663,380379098;355618,801485656;2,83811475409836;NA;2,94825819672131;9,52105923981281;39,8698753837818;237234,377460719;470923,287576262;436617,055845285;234716,981132075;611729,395604396;237234,377460719;NA;NA;3,34874480765758;1,95060502076937;0,53232797543796284;0,00641141412317139;0,26638974173740293;0,3566010474986455;0,3884775148997652;0,07666606465595087;0,1181145024381434;0,000000000000000000;0,00406357233158750;0,00650171573054000;0,00921076395159834;0,972548311359942;0,02338811630847029;0,35271807838179520;0,4341701282282824;0,0875022575401842;0,05029799530431642;0,2694599963879357;0,318854975618566;0,3175907531154055;0,395791945096623;0,01499006682318945;0,02392992595268196;0,4700307377049180;0,3076331967213115;0,3931864754098361;0,609118852459016424;0,547131147540984;0,6319159836065574;0,1257684426229508;0,02587090163934426;0,886782786885246;0,08734631147540983;0,00000000000000000;0,00000000000000000;0,8183913934426229;0,7774077868852459;0,7904713114754098;0,4157274590163935;0,21618852459016394
Tocopilla;2301;Región de Antofagasta;28293;10414;908882,583541387;527985,999519877;275282,594200115;385044,464278855;2,71605531015940;47,7570093457944;2,83320530055694;10,71943905450697;38,3155904287280;270034,948715230;505890,111827722;539721,258877771;256349,904397706;657294,170605447;226320,027922101;NA;NA;3,55557911850988;2,07461209486445;0,06323118792634221;0,05959071148340579;0,15031986710493761;0,2192415085003358;0,4285158873219524;0,03750044180539356;0,1416251369596720;0,000000000000000000;0,00000000000000000;0,03304704343830629;0,00516028699678366;0,818506344325452;0,07846463789629944;0,17912557876506557;0,2804580638320432;0,0696992188880642;0,06118121090022267;0,1994132824373520;0,306931043014173;0,2085321457604354;0,315590428727954;0,01297140635492878;0,01848513766656063;0,5294795467639716;0,3071826387555214;0,4088726714038794;0,054349913577875934;0,460917995006722;0,4897253696946418;0,2777030919915499;0,01642020357211446;0,834069521797580;0,12896101401958901;0,03168811215671212;0,33819857883618204;0,6878240829652391;0,7329556366429806;0,7465911273285961;0,1488381025542539;0,05646245438832341
Toltén;9118;Región de La Araucanía;9984;3459;836873,095981498;418814,784619832;194573,940734316;345405,602775369;2,87453021104365;80,0000000000000;2,88782885226944;9,16496558272015;43,0532852564103;223292,502203526;487892,249316139;387815,333865390;339003,952569170;515502,831969792;214167,104967949;NA;NA;3,49527067820487;1,96870597705776;0,35657051282051283;0,00440705128205128;0,26862980769230771;0,2725360576923077;0,5277443910256411;0,01762820512820513;0,0887419871794872;0,000000000000000000;0,00961538461538462;0,00480769230769231;0,00991586538461538;0,950921474358974;0,02884615384615385;0,39232772435897434;0,4882812500000000;0,0785256410256410;0,04637419871794872;0,2002203525641026;0,241987179487179;0,3111979166666667;0,362179487179487;0,01342147435897436;0,01782852564102564;0,5452442902572998;0,2746458514021394;0,3524139924833767;0,588898525585429322;0,568372361954322;0,7490604220873085;0,0971379011274935;0,07025151777970512;0,808326105810928;0,10696733159872795;0,14946516334200635;0,00000000000000000;0,7877999421798207;0,7918473547267997;0,8421509106678231;0,1231569817866435;0,09655969933506794
Tomé;8111;Región del Biobío;58990;20827;1051220,555768954;546358,739712873;276329,447688097;422771,401065924;2,83065251836558;NA;2,83065251836558;10,99123101451708;41,0785217833531;291399,259213426;454954,602683038;464209,718344884;440131,951871658;501518,373020670;290629,171690117;NA;NA;4,72931005255128;2,62637735209358;0,02739447363959993;0,01376504492286828;0,08103068316663842;0,1680115273775216;0,3659433802339380;0,05287336836751992;0,0949143922698762;0,000000000000000000;0,00784878793015765;0,00513646380742499;0,01568062383454823;0,910527208001356;0,03737921681640956;0,20813697236819800;0,3091032378369215;0,1435667062213934;0,08691303610781488;0,2816579081200203;0,354941515511104;0,2783522630954399;0,388065773859976;0,02793693846414647;0,05114426173927784;0,5739664858116867;0,2974984395256158;0,3602055024727517;0,096893455610505594;0,530129159264416;0,6816152110241513;0,1225332501080328;0,05420847937773083;0,872857348633985;0,07293417198828443;0,02429538579728237;0,05099150141643059;0,6576559274019302;0,6166994766408989;0,7142171220050896;0,1524463436884813;0,06875690209823787
Torres del Paine;12402;Región de Magallanes y de la Antártica Chilena;1056;684;1543185,546783626;1199311,912280702;1004045,973684211;1208546,557017544;1,54385964912281;62,5362318840580;1,54385964912281;12,23284823284823;44,8996212121212;846201,623106061;894387,895460798;999183,127892814;117911,111111111;921158,059467919;846201,623106061;NA;NA;6,63257575757576;3,44602272727273;0,08901515151515152;0,00000000000000000;0,17803030303030304;0,0407196969696970;0,0890151515151515;0,08901515151515152;0,0000000000000000;0,000000000000000000;0,00000000000000000;0,08333333333333333;0,00000000000000000;0,750000000000000;0,20549242424242425;0,21875000000000000;0,3039772727272727;0,3011363636363636;0,13352272727272727;0,0890151515151515;0,476325757575758;0,1335227272727273;0,482007575757576;0,08522727272727272;0,08522727272727272;0,2748538011695906;0,0687134502923977;0,0687134502923977;1,000000000000000000;0,406432748538012;0,0687134502923977;0,2061403508771930;0,06871345029239766;0,602339181286550;0,12719298245614036;0,00000000000000000;0,00000000000000000;0,1374269005847953;0,4064327485380117;0,4064327485380117;0,0000000000000000;0,06286549707602339
